elle	1.7143	1.8750	2.6
cabanon	1.5714	1.6250	1.2
elle * s	1.8750	1.6667	1.4
tondre	1.5000	1.7143	2.4
cisailles	1.5000	1.8571	2.8
cabanon	1.5556	2.0000	3.0
mouton	2.4444	1.6000	3.0
pur	1.8333	1.2857	1.8
drap	1.5556	1.6000	3.0
feuilles	1.6667	1.7143	3.0
cheik	1.8333	2.0000	1.8
étagère	1.5000	1.7778	3.0
coquille	2.0909	1.6667	3.0
shelley	1.4444	1.6000	2.4
coquilles	2.3750	1.3333	2.6
abri	2.6250	1.7778	2.8
abris	2.1250	1.8889	2.6
shérif	1.6667	2.2000	3.0
décalage	1.1667	2.0000	2.0
décalé	1.2857	2.2500	1.4
déplacement	1.2857	2.0000	2.0
les quarts de travail	1.2000	2.0000	1.6
brillant	2.6000	2.1667	2.4
navire	2.0000	1.7273	3.0
expéditions	1.7143	2.0000	2.2
livraison	1.5000	2.0000	1.6
navires	1.8571	1.8750	3.0
naufrage	1.3333	2.2857	3.0
shirked	1.0000	1.9000	1.2
chemise	1.2500	1.4000	3.0
blouson	1.3333	1.4286	2.2
merde	1.2000	2.1818	3.0
merde	1.0000	2.0000	2.6
merdique	1.0000	2.3750	1.4
frissonnant	1.0000	2.6250	2.8
choc	1.1000	2.5455	2.0
choqué	1.1429	2.6250	1.8
chaussure	1.6667	1.5714	3.0
chaussures	1.7778	1.7000	2.8
étouffé	1.0000	2.1111	1.8
secoué	1.2222	2.4000	2.2
tirer	1.1429	2.6250	2.6
tournage	1.0000	2.7500	3.0
boutique	2.1667	2.4286	2.6
achats	2.7778	2.5000	2.6
magasins	2.4000	2.0000	2.4
rive	2.5000	2.0000	2.6
dépouillé	1.6667	1.4286	1.0
court	1.1250	1.5556	2.8
court terme	1.1667	1.4286	1.2
pénurie	1.1667	1.4286	1.4
plus court	1.3333	1.3846	1.8
prochainement	1.7000	1.4545	1.2
short	1.8571	1.7500	3.0
coup	1.0000	1.8333	2.4
coups	1.0000	2.5000	2.2
devrait	1.5556	1.6000	1.0
épaule	1.4000	1.5000	2.8
épaules	1.4286	1.7500	3.0
shouldn * t	1.1667	1.5714	1.0
a crié	1.0000	2.7500	2.2
en criant	1.0000	2.8889	2.2
montrer	2.2500	1.6667	2.2
montré	1.5714	1.7500	1.6
douche	2.0000	2.2500	2.8
montrant	1.1667	2.2857	1.4
showmanship	1.7500	2.1111	1.4
montré	1.6667	1.7000	1.4
montre	2.0000	1.7778	1.8
a diminué	1.1429	1.2500	2.4
hurlement	1.0000	2.4286	2.6
ratatiné	1.0000	2.0000	2.4
haussa les épaules	1.3750	1.8889	2.6
réduit	1.2500	2.1111	1.8
fermer	1.0000	1.1429	2.6
ferme	1.5000	1.4444	2.6
timide	1.5000	1.4286	2.0
la timidité	1.2000	1.5000	1.4
frères et sœurs	1.6000	2.1667	2.6
malade	1.0000	1.6667	2.6
côté	1.6364	1.5000	2.4
côtés	1.2857	1.6250	1.6
trottoir	1.5000	1.5556	3.0
tamis	1.3750	1.6667	2.2
soupir	1.6250	1.8889	1.6
soupiré	2.0000	1.2500	1.4
soupirs	1.6667	1.4000	1.8
vue	2.2857	1.7500	1.8
curiosités	2.0000	1.5000	1.8
touriste	2.2500	1.7778	1.6
signe	1.5000	1.5714	2.8
signal	1.6667	1.8571	2.6
signaux	1.9000	2.1818	2.8
signé	1.6250	1.6667	2.2
importance	2.1250	1.8889	1.0
important	1.8750	2.0000	1.0
significativement	1.5000	2.2000	1.0
signes	1.0000	1.8000	2.8
silence	1.8000	1.8333	1.4
silencieux	1.3636	1.3333	1.6
silencieusement	1.8571	1.3750	1.2
soie	3.0000	1.8750	2.8
de soie	2.7500	1.7778	1.4
idiot	2.5000	1.7143	1.6
argent	2.6667	1.7143	3.0
similaire	2.1111	1.7000	1.4
de même	2.2000	1.5455	1.4
simple	1.8333	1.5714	1.2
plus simple	1.6667	1.7000	1.4
le plus simple	1.8333	1.4286	1.4
simplicité	2.0000	1.5714	1.0
simplement	1.8750	1.5556	1.0
simultanément	2.1818	2.0833	2.0
sans	1.0000	2.4000	1.8
depuis	1.7778	1.4000	1.0
sincère	2.5000	1.5556	1.2
la sincérité	2.5000	1.5556	1.2
tendon	1.3000	1.6364	1.8
chanter	2.8333	2.5714	2.6
chanteur	2.5714	2.3750	3.0
chanteurs	2.5714	2.2500	3.0
en chantant	2.4000	2.3333	2.2
unique	1.8000	2.1667	2.0
a choisi	1.5556	1.6000	1.2
chante	2.3333	2.2857	2.0
singulier	1.1667	1.5714	1.0
sinistre	1.2500	1.7778	2.0
évier	1.0000	1.8571	2.6
péchés capitaux	1.1111	2.1000	1.4
monsieur	1.2500	1.6000	2.2
sire	1.3333	1.7143	2.6
sœur	2.5000	1.8182	2.6
sœurs	2.3333	1.8571	2.6
asseoir	1.5714	1.5000	3.0
site	2.0000	1.3750	2.0
sites	2.0000	1.3636	1.6
assis	1.5000	1.2857	2.8
séance	1.5000	1.1250	2.6
situé	1.6667	1.5455	1.2
situation	1.5000	1.6667	1.0
situations	1.5556	1.7000	1.0
six	1.5714	1.5000	3.0
six pence	1.5714	1.5000	1.6
seize	1.6667	1.4286	2.6
seizième	1.6667	1.9000	2.6
sixième	1.2000	1.3333	2.2
années soixante	1.6250	1.5556	2.0
soixante	1.5000	1.4286	2.4
considérable	1.5000	1.4444	1.0
taille	1.3333	1.4286	1.4
tailles	1.3333	1.4286	1.2
skate	2.2500	2.3846	3.0
planche à roulette	1.5000	1.8182	3.0
patiné	2.2857	2.3750	2.2
les patineurs	2.2000	2.0000	2.8
patins	2.4286	2.0000	2.6
esquisser	2.0000	1.7000	2.6
croquis	2.0000	1.3333	2.4
vague	1.7143	1.5000	1.2
skidoos	1.3333	2.5714	3.0
skié	1.7143	2.6250	2.4
ciels	2.4286	2.2500	3.0
compétence	2.6250	2.1111	1.2
qualifié	2.3333	2.4286	1.0
compétences	2.5714	2.0000	1.0
peau	2.0000	2.0000	3.0
jupe	2.1250	1.6667	3.0
ciel	3.0000	1.6000	3.0
parachutisme	2.2500	2.8889	3.0
claqué	1.1667	2.1429	2.0
prison	1.1667	2.1429	2.8
gifles	1.0000	2.6667	2.6
coupé	1.0000	2.6667	2.8
ardoise	1.5000	1.6667	2.0
abattage	1.0000	2.3750	2.6
esclave	1.0000	1.7778	3.0
des esclaves	1.0000	1.8571	2.2
esclavage	1.0000	2.0000	2.2
des esclaves	1.2000	2.0000	3.0
une luge	1.2000	1.3333	2.0
marteau	1.1818	2.3333	3.0
dormir	2.7143	1.3750	2.4
les traverses	1.6250	1.3333	2.6
endormi	2.0000	1.3333	1.4
en train de dormir	2.5000	1.4444	3.0
sans sommeil	1.0000	1.6250	1.2
dort	2.5556	1.1000	2.4
manche	1.4286	1.5000	2.8
traîneau	2.0000	1.8333	2.8
traîneau	2.2500	2.3333	2.4
mince	2.3333	1.7143	2.4
dormi	2.6667	1.7143	2.0
tranche	1.4545	1.8333	2.4
glissé	1.5000	2.2222	2.4
faire glisser	2.0000	2.4444	2.6
glissement	2.1250	2.5556	2.6
légère	1.0000	1.6000	1.4
le moindre	1.0000	1.4000	1.0
légèrement	1.2000	1.3333	1.2
svelte	2.2727	1.6667	2.6
minceur	2.1429	1.7500	1.2
visqueux	1.4286	1.7500	2.4
fronde	1.2500	1.7778	3.0
écharpe	1.3333	1.8571	1.4
caleçon	1.1667	1.7143	2.6
housses	1.6667	1.7000	2.8
slipback	1.3000	1.6364	1.4
glissé	1.5000	1.7143	1.8
glacé	1.0000	2.0000	2.0
plouc	1.0000	1.1429	2.2
bave	1.0000	1.6667	2.8
vagabondé	1.0000	2.1111	2.6
pente	1.7273	1.7500	2.6
lent	1.1111	1.4000	2.2
ralenti	1.2222	1.1000	1.2
lentement	1.3750	1.1111	1.4
ralentit	1.5000	1.1111	1.2
limace	1.0000	1.1818	2.4
fessée	1.5000	2.1429	2.2
petit	1.8571	1.6250	2.4
plus petit	1.2857	1.2500	1.8
le plus petit	1.6000	1.1667	1.4
intelligent	2.8000	1.6667	1.2
brisé	1.0000	2.8000	2.6
odeur	2.0000	2.4286	1.6
sentait	1.5000	2.5714	1.6
sourire	2.2500	2.1111	2.8
a souri	2.8333	2.4286	2.4
sourires	2.8889	2.1000	2.6
smiley	2.7500	1.8000	2.2
souriant	2.6667	1.8571	2.8
sourit	1.7000	1.8182	2.2
fumée	1.0000	1.5714	3.0
fumeur	1.1429	1.7500	3.0
fume	1.3333	1.8571	2.6
lisse	2.7000	1.4545	2.0
doucement	2.5000	1.4286	1.4
étouffement	1.0000	1.8571	2.0
tache	1.2222	1.8000	2.4
sans ambiguité	1.1250	1.7778	1.2
escargot	1.4444	1.3000	2.8
escargots	1.4286	1.3750	3.0
snake	1.4286	2.1250	3.0
serpents	1.1667	2.0000	3.0
casser	1.3333	2.1000	2.2
cassé	1.0000	1.8333	1.8
instantané	2.1250	2.0000	2.4
casse-croûte	1.8333	2.1429	2.4
arraché	1.0000	2.1111	2.2
se moque	1.0000	1.8571	2.4
sournoiser	1.0000	1.8571	2.0
ricanement	1.1667	1.9231	1.4
snob	1.2000	1.7273	1.8
snobby	1.1429	2.0000	1.6
ronfler	1.2000	2.0000	2.4
morve	1.0000	1.5714	2.8
neige	2.3333	1.4000	3.0
banque de neige	2.2000	1.5000	3.0
déneige	1.7143	2.3333	3.0
motoneige	2.0000	2.0000	2.8
snuck	1.4286	1.6667	1.8
snuggle	2.8571	2.3333	2.2
alors	1.7500	1.5714	1.0
soi-disant	1.8333	1.4000	1.0
savon	2.4286	1.3333	3.0
sobre	2.6667	1.6000	1.6
sociable	3.0000	2.5714	1.4
social	2.6667	2.3750	1.2
socialisme	2.2500	2.4286	1.0
socialiste	2.0000	2.0000	1.0
socialiser	3.0000	2.8000	2.4
socialement	2.3750	2.1429	1.0
les sociétés	2.1250	2.2857	1.6
société	2.0000	2.2857	1.8
sociologique	1.7143	2.1667	1.0
sociologie	2.0000	2.1429	1.0
sodium	1.8333	2.0000	2.0
doux	3.0000	1.7500	2.4
doucement	3.0000	2.2500	1.0
sol	1.8000	1.7500	3.0
sols	1.6364	2.1000	2.4
solaire	2.2857	2.0000	1.4
vendu	2.1250	1.8571	1.4
soldat	1.6250	2.2857	3.0
soldats	1.7500	2.2857	2.8
unique	1.8571	1.8333	2.8
uniquement	2.0000	1.6250	1.0
solennel	1.8571	1.0000	1.4
solide	1.8000	1.2500	2.0
solidarité	2.0000	1.7143	1.0
solidement	2.0000	1.4000	1.0
solitaire	1.6667	1.6000	1.2
solution	2.6000	2.0000	1.4
solutions	2.8750	2.1429	1.4
résoudre	2.7500	2.5714	1.2
résolu	2.8750	2.0000	1.2
certains	2.0000	2.0000	1.0
quelqu'un	2.2500	2.0000	2.2
un jour	2.2000	2.2500	1.0
en quelque sorte	2.0909	1.9000	1.0
quelqu'un	2.2857	2.1667	2.2
quelque chose	2.0000	1.8333	2.0
parfois	2.1250	1.8571	1.2
parfois	2.1667	2.2000	1.2
quelque peu	2.0000	2.0000	1.0
quelque part	2.1111	2.0000	1.4
son	2.8000	2.5556	2.6
chant	2.8333	3.0000	2.2
chansons	2.7778	2.5000	2.2
sons	2.5000	2.6000	2.6
bientôt	2.0000	2.2500	1.0
plus tôt	2.0000	2.1250	1.0
suie	1.6364	1.2000	2.8
soupe	1.3333	2.0000	1.2
sophistiqué	2.4545	1.2222	1.4
sorcier	1.6250	2.2857	2.6
endolori	1.5000	1.8571	1.8
chagrin * s	1.2000	1.7778	1.2
douloureux	1.1667	2.0000	1.0
pardon	1.5714	2.0000	1.4
sort	1.8571	2.0000	1.4
sorts	1.8000	1.7500	1.2
recherché	1.6000	1.7500	1.0
âme	2.7778	1.5000	2.0
âmes	2.7143	2.1667	1.8
du son	2.0000	2.8000	1.4
a sonné	2.1250	2.0000	1.0
silencieux	2.3333	1.2000	1.0
des sons	2.3333	2.1250	1.0
soupe	2.7500	2.0000	2.6
source	1.8333	1.2000	1.2
sources	1.9000	1.7778	1.2
sud	2.1667	1.8000	2.4
sud-est	2.0000	1.8333	2.0
du sud	2.1667	2.0000	2.2
sudistes	2.0909	2.2000	2.0
sud-ouest	2.0000	2.0000	2.0
souverain	2.3333	2.0000	1.0
la souveraineté	2.1111	2.3750	1.0
soviétique	1.6250	2.0000	1.2
les soviets	1.7500	2.0000	1.6
semé	1.8571	2.0000	1.6
espace	2.0000	2.1667	2.4
les espaces	1.8333	2.2000	2.0
bêche	1.7000	1.5556	3.0
envergure	1.8000	1.5000	1.2
espanol	1.8750	1.7143	1.2
de rechange	2.3333	2.0000	1.2
étincelle	2.2500	2.7143	2.8
des étincelles	2.3333	2.8000	2.6
spatial	1.8333	1.8000	1.2
parler	2.4167	2.6364	1.6
orateur	2.0000	2.6667	2.8
haut-parleurs	2.2857	2.5000	2.8
parlant	2.4000	2.7500	1.8
parle	2.1667	2.4000	1.6
spécial	3.0000	2.0000	1.2
spécialiste	2.4000	2.0000	1.6
spécialistes	2.2857	2.3333	1.6
spécialisation	2.6667	2.4000	1.2
spécialisé	2.7143	2.3333	1.0
espèce	2.2857	2.0000	1.6
spécifique	2.5000	1.8571	1.0
plus précisément	1.8333	1.8000	1.0
spécificité	2.1429	1.6667	1.0
spécifié	2.0000	2.0000	1.0
spécifier	2.0000	1.8571	1.0
spécimen	1.8750	1.7143	2.4
spécimens	1.7500	1.5714	2.4
spectacle	1.6667	2.0000	1.8
spectaculaire	2.8333	2.8000	1.0
spectateurs	1.8750	2.2857	3.0
spectre	1.8750	1.8571	1.6
spectre	2.0000	2.0000	2.0
discours	2.0000	2.3333	1.4
discours	1.6250	2.4286	1.4
la vitesse	1.8333	3.0000	1.6
vitesses	2.4000	2.7500	1.4
épeler	2.0000	1.7500	1.0
épeautre	1.8000	1.5000	1.2
dépenser	2.1818	2.4000	1.4
dépenses	2.1429	2.8333	1.8
dépensé	2.0000	2.1429	1.2
sphère	2.1250	1.8571	2.4
araignées	1.2857	2.3333	3.0
filage	1.8571	2.5000	2.2
esprit	2.5556	2.1250	1.8
les spiritueux	2.4286	2.3333	1.8
spirituel	2.6000	2.0000	1.0
cracher	1.2500	2.4286	3.0
dépit	1.1667	2.6000	1.2
malveillant	1.1667	2.4000	1.2
splendide	2.9000	2.6667	1.0
splendeur	2.8750	2.1429	1.0
divisé	1.6250	2.2857	2.2
gâcher	1.6250	1.7143	1.6
spoilsport	1.5000	1.6667	1.2
parlait	2.2500	2.0000	1.4
parlé	2.0000	2.0000	1.0
porte-parole	1.8182	2.2000	2.0
porte-parole	1.8571	2.0000	2.0
parrainer	2.4286	2.0000	2.0
sponsorisé	2.3750	2.2857	1.2
sponsors	2.6667	2.0000	2.0
spontané	2.8333	3.0000	1.0
cuillerée	2.0000	2.0000	2.8
sport	2.8000	3.0000	3.0
sports	2.6667	2.8000	2.8
place	2.0000	1.7500	3.0
taches	1.8333	1.6000	3.0
à pois	1.8000	1.7500	2.4
a couru	2.2222	2.5000	2.0
étendu	1.6364	2.1000	2.4
vaporisateur	1.7778	2.5000	2.8
propager	2.1111	2.0000	2.2
diffusion	2.0000	2.2857	1.8
se propage	1.8750	2.2857	2.2
printemps	2.8000	2.7778	2.8
ressorts	2.3333	2.6000	2.2
élastique	2.2857	2.8333	1.6
saupoudrer	2.1429	2.3333	2.6
sprites	2.2000	2.0000	1.4
dire	1.6000	2.0000	1.2
éperon	1.3333	2.0000	1.8
équipe	1.8571	2.1667	2.0
carré	1.8333	1.2000	3.0
carrément	1.8750	1.4286	1.2
carrés	2.0000	1.2000	3.0
écrasé	1.1250	2.4286	1.8
crier	1.5000	2.6667	1.6
écraser	1.6667	2.8000	2.2
serré	2.1000	2.2222	1.8
se tortiller	1.3333	3.0000	2.2
écureuil	2.1429	2.0000	3.0
st	1.8333	1.4000	1.2
la stabilité	2.6364	1.3000	1.4
stable	2.6667	1.4000	2.8
stade	2.1667	1.6000	3.0
personnel	2.1111	2.0000	2.4
stage	2.2500	1.8571	3.0
mise en scène	1.7500	2.1429	1.4
stages	2.0000	1.8333	2.6
échelonné	1.2857	2.1667	2.0
coloré	1.1667	2.2000	2.8
taches	1.0000	2.0000	2.6
escaliers	1.8000	2.0000	3.0
pieu	1.7500	1.8571	2.6
tige	1.5000	1.8000	2.6
stalle	1.6250	1.4286	2.6
étouffer	1.3333	2.4000	1.8
supporter	1.8333	2.0000	2.8
la norme	1.8333	1.9091	1.0
normes	2.0000	1.8889	1.0
permanent	1.8571	1.8333	2.8
point de vue	1.8000	2.5000	1.4
peuplements	1.8333	2.0000	2.2
étoile	2.8889	2.3750	3.0
état	1.4000	1.7500	2.4
a regardé	1.1667	1.2000	1.6
regardant	1.1667	2.2000	1.8
étoiles	2.5714	2.3333	3.0
début	2.2857	2.3333	2.0
commencé	2.2500	2.5714	1.4
départ	2.0000	2.4000	1.6
surpris	1.1429	2.6667	2.0
surprenant	1.3333	2.6000	1.6
départs	2.0000	2.4286	1.4
affamés	1.0000	2.2857	1.2
etat	1.8750	2.0000	1.6
états	1.8333	2.0000	1.2
déclaré	2.0000	2.0000	1.0
déclaration	1.8750	2.0000	1.2
déclarations	1.8750	1.8571	1.2
états	1.8750	1.5714	1.4
homme d'état	2.0000	2.0000	1.6
statique	1.7500	1.7143	2.6
déclarant	1.8333	2.0000	1.0
station	1.8000	1.7500	2.6
stations	1.8000	1.7500	2.6
statistique	1.8000	1.7500	1.2
statistiques	1.9091	2.0000	2.0
statue	2.0000	1.6667	3.0
stature	1.8750	1.7143	1.4
statut	2.0000	2.0000	1.4
loi	1.7143	1.6667	1.0
statutaire	1.8571	1.6667	1.0
rester	2.1111	1.2500	1.0
séjourné	2.0000	1.8333	1.0
rester	2.0000	1.5000	1.0
régulièrement	2.2500	1.7143	1.2
stable	2.3333	1.8000	1.4
steak	2.1667	2.0000	3.0
vole	1.0000	2.6250	1.8
vapeur	1.6250	2.0000	2.8
embué	2.7500	2.7143	2.4
acier	1.7500	1.7143	2.6
en acier	1.5000	1.6667	1.2
raide	2.5000	1.6667	2.4
tige	1.8000	1.7500	3.0
tiges	2.0000	1.9000	2.4
étape	1.8571	2.1667	3.0
stepdad	1.5714	2.0000	2.4
a marqué	1.8750	2.2857	1.6
pas	1.5000	2.4000	2.2
stéréo	2.3333	2.2000	3.0
stéréotype	1.1111	2.2500	1.4
arrière	1.1000	1.5556	1.4
bâton	1.8333	1.8000	3.0
des bâtons	1.6667	2.1250	1.8
des bâtons	1.6667	2.0000	3.0
rigide	1.4000	1.5000	2.6
encore	2.0000	1.3750	2.2
stimulation	2.7273	3.0000	1.4
stimulus	2.4444	2.7500	1.2
remué	2.0000	2.6250	2.2
en remuant	2.0000	2.8571	2.0
stock	1.8750	1.7143	2.0
palissade	1.7000	1.7778	1.0
actionnaires	2.1667	1.6000	1.2
stocks	2.0000	1.6000	1.6
a volé	1.0000	2.1667	1.6
volé	1.0000	2.0000	1.4
estomac	1.6000	1.7500	3.0
stomp	1.3333	2.6250	2.6
pétant	1.2857	2.8333	2.0
pierre	1.8333	1.4000	3.0
des pierres	2.0000	1.2857	3.0
lapidation	1.5000	2.6000	1.8
se tenait debout	2.0000	1.4286	2.0
arrêtez	1.7500	1.6667	2.6
arrêté	1.6667	1.8000	1.6
arrêt	1.8000	2.1111	1.6
espace de rangement	1.8333	1.4000	2.4
le magasin	1.8750	1.6667	2.6
stocké	1.4286	1.2000	2.0
magasins	1.9167	1.6000	2.6
histoires	2.1429	1.4000	2.6
orage	1.5714	2.4000	2.8
récit	2.4000	1.7500	2.8
poêle	1.8889	1.5714	2.6
ranger	1.4444	2.0000	1.2
stopping	1.4286	2.0000	1.0
tout droit	2.0000	1.1667	2.0
se redressent	1.5714	1.6000	1.6
souche	1.0000	2.5556	1.6
tendu	1.0000	2.5000	1.6
étrange	1.1111	1.7143	1.6
étranger	1.1429	1.4000	2.2
étrangler	1.2000	2.8750	2.6
sans bretelles	2.0000	1.4000	2.8
attaché	1.7143	1.4000	2.2
stratégique	2.3846	2.0000	1.8
stratégie	2.0000	1.7500	1.8
paille	1.5000	1.5000	2.6
égarer	1.0000	1.7500	1.4
traînée	1.2857	2.2000	1.8
rayures	1.3000	2.6250	2.2
courant	2.1667	1.2500	2.6
ruisseaux	2.1429	1.2000	2.6
rue	2.0000	1.2000	2.6
tramway	1.8750	1.5000	2.8
des rues	2.0000	1.6667	2.8
force	2.5556	2.5714	2.2
renforcer	2.2857	2.6000	1.4
renforcement	2.3750	2.3333	1.2
ardu	1.4286	2.4000	2.0
stress	1.2222	2.5714	2.0
stressé	1.1111	2.5714	2.0
stress	1.2222	2.8571	1.4
stressor	1.2857	2.0000	1.8
étendue	1.8571	2.4000	2.2
étiré	1.5556	2.1429	1.6
étirage	1.7778	1.8571	2.4
strict	1.3333	1.7143	1.4
strictement	1.2500	1.5000	1.0
foulée	2.1111	2.1429	1.4
la grève	1.5714	2.4000	2.4
grèves	1.6667	2.2500	2.2
frappant	1.8333	2.2500	1.4
chaîne	1.3333	1.0000	2.4
cordes	1.6667	1.8000	2.4
bande	2.0000	2.0000	2.6
dépouillé	1.4444	2.1429	2.4
bandes	1.6667	2.1429	2.4
strode	1.8750	2.0000	1.0
accident vasculaire cérébral	1.7500	2.1667	1.6
traits	1.8000	2.3750	1.8
fort	2.1250	2.1667	2.0
plus forte	2.0000	2.5000	1.4
le plus fort	2.4444	2.7143	1.4
fortement	2.0000	2.6000	1.0
frappé	1.2857	2.2000	2.0
de construction	1.6000	1.6250	1.0
structure	1.7778	1.4286	1.6
structuré	1.6667	1.4286	1.0
structures	1.7778	1.5714	1.4
lutte	1.4000	2.0000	2.2
luttant	1.4000	2.0000	2.2
têtu	1.5000	1.7500	1.6
coincé	1.3333	2.0000	2.0
étudiant	2.2500	1.6667	2.6
élèves	2.4286	1.6000	2.4
étudié	1.7778	1.8571	1.6
études	1.5714	1.4000	1.6
studio	1.8571	1.4000	2.4
étude	2.1000	1.8750	2.6
en train d'étudier	1.9091	2.3333	2.2
des trucs	1.5714	1.2000	1.8
trébucher	1.2000	2.5000	2.4
trébuché	1.1429	2.2000	2.0
stupéfait	1.1667	1.2500	1.4
stupide	1.0000	1.5000	1.2
solide	2.2500	1.7000	1.4
style	2.5000	1.7500	1.6
styles	2.5000	1.6250	1.4
subdivision	1.7778	1.5714	2.0
assujettir	1.6667	1.4286	1.8
soumis	1.5455	2.0000	1.0
subjective	1.5714	1.6000	1.0
sujets	1.7143	1.4000	1.6
sous-marin	1.5000	1.6667	2.8
sous-marins	1.6667	1.5000	2.8
soumettre	1.3333	1.2500	2.0
soumis	1.4000	1.8750	1.8
subséquent	1.5000	1.8333	1.0
par la suite	1.5714	1.4000	1.0
subsistance	1.4444	1.2857	1.6
substance	1.5714	1.4000	1.6
substances	1.7778	1.7143	1.6
substantiel	1.4000	1.3333	1.0
substantiellement	1.5714	1.6000	1.0
remplacer	1.6364	1.4444	1.6
substitué	1.1429	1.4000	1.2
subtil	1.3750	1.1667	1.2
subtilité	1.5714	1.2000	1.0
banlieue	1.9167	1.7000	2.0
de banlieue	1.7143	1.4000	1.4
banlieue	1.5714	1.4000	1.8
les métros	1.6000	2.1250	2.8
réussir	2.7500	2.0000	1.2
réussi	2.7778	2.1429	1.4
succès	2.8571	1.8000	1.4
succès	3.0000	2.0000	1.4
réussi	2.8571	2.2000	2.2
avec succès	2.8182	2.3333	1.4
succession	2.3333	1.2500	1.0
successif	2.0000	1.7143	1.0
successeur	2.4286	1.4000	1.0
tel	1.6000	1.5000	1.0
suce	1.5000	2.5000	2.4
soudain	1.4286	1.6000	1.2
soudainement	1.6923	2.0909	1.4
son	1.4000	2.1250	2.0
souffrir	1.3750	1.8333	2.0
souffert	1.0000	2.2500	1.6
souffrance	1.2857	2.0000	2.2
suffisant	2.1000	1.2500	1.2
suffisamment	1.6667	1.0000	1.2
étouffer	1.2857	2.4000	2.8
sucre	2.4286	1.6000	2.8
suggérer	1.7500	1.6667	1.2
suggéré	2.0000	1.8333	1.2
suggérant	2.2222	1.8571	1.4
suggestions	1.7143	1.4000	1.4
suggère	1.7500	1.3333	1.2
suicidaire	1.5714	2.0000	2.6
suicide	1.2222	2.5714	2.2
suit	1.7778	1.4286	2.8
adapté	2.0000	1.2857	1.2
valise	1.6667	1.2500	2.6
suite	2.1429	1.0000	2.2
convenu	1.8000	1.6250	1.0
costume	1.6667	1.4286	2.4
bouder	1.1111	1.5714	2.6
somme	1.6250	1.3333	1.8
résumés	1.6667	1.4286	1.8
résumé	1.5714	1.2000	2.0
été	3.0000	1.6000	2.0
étés	3.0000	1.7500	2.4
sommet	1.5714	1.2000	1.0
convoqué	1.6667	2.2000	1.6
assignation	1.5000	1.8333	1.6
les sommes	1.5556	1.2857	1.4
soleil	2.3333	1.7143	2.6
dimanche	2.5000	1.3333	2.2
figues	2.1250	2.0000	1.2
des lunettes de soleil	2.4000	1.3750	2.8
lumière du soleil	2.5000	1.3333	2.6
ensoleillé	2.6667	1.7500	2.6
lever du soleil	2.8889	2.0000	2.6
le coucher du soleil	2.7143	2.0000	2.6
superbe	2.5714	1.2000	1.2
surveillant général	1.8000	1.7500	2.4
supérieur	2.0000	1.8571	1.8
supériorité	1.7778	1.8571	1.4
surnaturel	2.3000	2.1250	2.8
supervision	1.4000	1.0000	1.8
souper	2.6000	1.0000	2.6
supplément	1.6667	1.0000	1.4
fourni	2.1667	2.0000	1.6
provisions	1.8750	1.5000	1.8
la fourniture	1.8571	1.2000	1.8
approvisionnement	2.0000	1.8571	1.4
soutien	2.5714	1.6000	2.0
prise en charge	2.5714	1.6000	1.4
justificatif	2.7000	2.3750	1.8
supports	2.5455	2.0000	1.2
suppose	1.4286	1.4000	1.0
supposé	1.5000	1.7500	1.0
soi-disant	1.2857	1.2000	1.0
suprême	2.3333	2.0000	2.0
sûr	2.1000	1.7500	1.2
sûrement	2.3333	1.7000	1.0
surer	1.8889	1.5714	1.0
surface	1.5556	1.5714	1.8
surfaces	1.6667	1.4286	1.6
chirurgien	1.8750	1.3333	2.4
surplus	2.3636	1.7778	1.4
surprise	2.8571	2.6000	1.8
surpris	2.8571	2.8000	1.4
surprenant	2.7500	2.6667	1.4
étonnamment	2.3333	2.5000	1.2
abandon	1.3333	1.5000	2.0
entouré	1.4000	1.6250	2.2
alentours	1.8750	1.5000	1.6
enquête	1.2857	1.6000	2.2
enquêtes	1.4444	1.5714	2.2
survie	2.7143	1.8000	2.0
survivre	2.6667	2.0000	1.6
survécu	2.4000	1.6667	1.4
survivant	2.7143	2.2000	1.2
survivant	2.4545	2.1111	1.8
survivants	2.4286	2.2000	1.6
suspect	1.1250	1.8333	2.4
soupçonné	1.2857	1.6000	1.6
suspendu	1.0833	2.0000	1.4
suspension	1.1429	2.0000	1.6
suspicion	1.1429	1.6000	1.6
méfiant	1.2222	2.1429	1.8
soutenir	1.7143	1.6000	1.0
soutenu	1.7778	1.4286	1.4
avaler	1.8571	1.8000	2.2
avalé	1.5556	1.5714	2.2
jurer	1.5714	2.6000	2.0
sweat	1.6364	2.3333	2.6
balayage	1.1667	1.7500	2.6
balayage	1.7778	2.1429	2.6
doux	2.7143	1.4000	2.4
gonflement	1.4000	2.3750	2.8
balayé	1.6250	1.6667	2.6
rapide	1.7143	2.2000	1.2
rapidement	2.3077	2.6364	1.2
nager	2.6000	2.2500	2.6
nageur	2.2500	2.0000	2.8
la natation	2.3333	2.0000	2.8
balançoire	2.2857	2.2000	2.6
balançant	2.4000	2.6250	2.6
swishing	1.3333	1.7500	1.2
suisse	1.5714	1.4000	1.2
commutateur	1.5714	1.6000	1.6
commuté	1.6250	1.6667	1.4
commutateurs	1.7500	2.0000	1.2
suisse	2.3333	1.8571	2.2
gonflé	1.1429	1.6000	2.6
a juré	1.1250	2.5000	1.8
